ID,Title,author_given_name,author_surname,author_id
265,An impaired health related muscular fitness contributes to a reduced walking capacity in patients with schizophrenia: a cross-sectional study,Rui Manuel Nunes,Corredeira,23569126400
265,An impaired health related muscular fitness contributes to a reduced walking capacity in patients with schizophrenia: a cross-sectional study,Attilio,Carraro,8523402200
265,An impaired health related muscular fitness contributes to a reduced walking capacity in patients with schizophrenia: a cross-sectional study,Dirk,De Wachter,36865879100
265,An impaired health related muscular fitness contributes to a reduced walking capacity in patients with schizophrenia: a cross-sectional study,Marc,De Hert,7004425915
266,[Curative effect and observation of exercise on patients with depression] ?????????????,Huipeng,Fu ,6
266,[Curative effect and observation of exercise on patients with depression] ?????????????,Xiaohui,Zhao,7
267,An investigation into the effects of resistance based physical activity participation on depression of older adults in a long-term care facility,Tyler,Tapps,139
267,An investigation into the effects of resistance based physical activity participation on depression of older adults in a long-term care facility,Tim,Passmore,140
267,An investigation into the effects of resistance based physical activity participation on depression of older adults in a long-term care facility,Donna,Lindenmeier,141
267,An investigation into the effects of resistance based physical activity participation on depression of older adults in a long-term care facility,Alex,Bishop,57224721640
268,The effects of physical activity on the level of depression in university female students,M,Noorbakhsh,142
268,The effects of physical activity on the level of depression in university female students,E,Alijani,160
269,Psycho-physical and neurophysiological effects of qigong on depressed elders with chronic illness,Hector W.H.,Tsang,7006768493
269,Psycho-physical and neurophysiological effects of qigong on depressed elders with chronic illness,William W.N.,Tsang,57204716554
269,Psycho-physical and neurophysiological effects of qigong on depressed elders with chronic illness,Alice Y.M.,Jones,55599112600
269,Psycho-physical and neurophysiological effects of qigong on depressed elders with chronic illness,Kelvin M.T.,Fung,13806740900
269,Psycho-physical and neurophysiological effects of qigong on depressed elders with chronic illness,Alan H.L.,Chan,55524067100
269,Psycho-physical and neurophysiological effects of qigong on depressed elders with chronic illness,Edward P.,Chan,24483146200
269,Psycho-physical and neurophysiological effects of qigong on depressed elders with chronic illness,Doreen W.H.,Au,55629950000
270,Is exercise an efficacious treatment for depression? A comment upon recent negative findings,Felipe Barreto,Schuch,14016488400
270,Is exercise an efficacious treatment for depression? A comment upon recent negative findings,Marcelo Pio,de Almeida Fleck,7004523568
271,Physical activity and depression symptom profiles in young men and women with major depression,Charlotte,McKercher,25723531300
271,Physical activity and depression symptom profiles in young men and women with major depression,George C.,Patton,7102184358
271,Physical activity and depression symptom profiles in young men and women with major depression,Michael D.,Schmidt,7404398037
271,Physical activity and depression symptom profiles in young men and women with major depression,Alison J.,Venn,56790491800
271,Physical activity and depression symptom profiles in young men and women with major depression,Terence,Dwyer,7102691604
271,Physical activity and depression symptom profiles in young men and women with major depression,Kristy,Sanderson,7102785932
272,The health benefits and challenges of exercise training in persons living with schizophrenia: a pilot study,Shannon S.D.,Bredin,8943294600
272,The health benefits and challenges of exercise training in persons living with schizophrenia: a pilot study,Darren E.R.,Warburton,7202892236
272,The health benefits and challenges of exercise training in persons living with schizophrenia: a pilot study,Donna J.,Lang,7202377295
273,Physical activity and reduced risk of depression: results of a longitudinal study of Mexican adults,Katia,Gallegos-Carrillo,6506399225
273,Physical activity and reduced risk of depression: results of a longitudinal study of Mexican adults,Edgar,Denova-GutiÈrrez,25228198700
273,Physical activity and reduced risk of depression: results of a longitudinal study of Mexican adults,Libia D.,Dosamantes-Carrasco,34167745000
273,Physical activity and reduced risk of depression: results of a longitudinal study of Mexican adults,Guilherme,Borges,35373585600
273,Physical activity and reduced risk of depression: results of a longitudinal study of Mexican adults,Nayeli,Macias,56013726100
273,Physical activity and reduced risk of depression: results of a longitudinal study of Mexican adults,Yvonne N.,Flores,6602850300
273,Physical activity and reduced risk of depression: results of a longitudinal study of Mexican adults,Pablo,MÈndez-Hern·ndez,56013575300
273,Physical activity and reduced risk of depression: results of a longitudinal study of Mexican adults,Santiago,Henao-Mor·n,55830318100
273,Physical activity and reduced risk of depression: results of a longitudinal study of Mexican adults,E.,Halley-Castillo Elizabeth,55830396300
273,Physical activity and reduced risk of depression: results of a longitudinal study of Mexican adults,Jorge,SalmerÛn,55989758800
274,Depressed Adolescents Treated with Exercise (DATE): A pilot randomized controlled trial to test feasibility and establish preliminary effect sizes,Carroll W.,Hughes,7401857260
274,Depressed Adolescents Treated with Exercise (DATE): A pilot randomized controlled trial to test feasibility and establish preliminary effect sizes,Shauna,Barnes,55827158400
274,Depressed Adolescents Treated with Exercise (DATE): A pilot randomized controlled trial to test feasibility and establish preliminary effect sizes,Conrad,Barnes,35241949700
274,Depressed Adolescents Treated with Exercise (DATE): A pilot randomized controlled trial to test feasibility and establish preliminary effect sizes,Laura F.,Defina,6503882444
274,Depressed Adolescents Treated with Exercise (DATE): A pilot randomized controlled trial to test feasibility and establish preliminary effect sizes,Paul,Nakonezny,6602884948
274,Depressed Adolescents Treated with Exercise (DATE): A pilot randomized controlled trial to test feasibility and establish preliminary effect sizes,Graham J.,Emslie,7003269528
275,"Feasibility, acceptability, and effects of gentle Hatha yoga for women with major depression: findings from a randomized controlled mixed-methods study",Patricia Anne,Kinser,8604209200
275,"Feasibility, acceptability, and effects of gentle Hatha yoga for women with major depression: findings from a randomized controlled mixed-methods study",Cheryl,Bourguignon,6604015526
275,"Feasibility, acceptability, and effects of gentle Hatha yoga for women with major depression: findings from a randomized controlled mixed-methods study",Diane,Whaley,7003990854
275,"Feasibility, acceptability, and effects of gentle Hatha yoga for women with major depression: findings from a randomized controlled mixed-methods study",Emily,Hauenstein,6701640504
275,"Feasibility, acceptability, and effects of gentle Hatha yoga for women with major depression: findings from a randomized controlled mixed-methods study",Ann Gill,Taylor,12761583700
276,Physical activity after myocardial infarction: is it related to mental health?,Nathaly,Rius-Ottenheim,36976096800
276,Physical activity after myocardial infarction: is it related to mental health?,Johanna M.,Geleijnse,35195702500
276,Physical activity after myocardial infarction: is it related to mental health?,Daan,Kromhout,40261987600
