ID,Title,author_given_name,author_surname,author_id,
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,P. Murali,Doraiswamy,7005050686,P. Murali Doraiswamy
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,Wei,Jiang,36078415500,Wei Jiang
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,Douglas D.,Schocken,7004312567,Douglas D. Schocken
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,Alan L.,Hinderliter,7006376378,Alan L. Hinderliter
256,Four hygienic-dietary recommendations as add-on treatment in depression,Mauro,García-Toro,6603945248,Mauro García-Toro
256,Four hygienic-dietary recommendations as add-on treatment in depression,Olga,Ibarra,12546002300,Olga Ibarra
256,Four hygienic-dietary recommendations as add-on treatment in depression,Margalida,Gili,14621598600,Margalida Gili
256,Four hygienic-dietary recommendations as add-on treatment in depression,María,Serrano,57223121546,María Serrano
256,Four hygienic-dietary recommendations as add-on treatment in depression,Bárbara,Oliván,16319800000,Bárbara Oliván
256,Four hygienic-dietary recommendations as add-on treatment in depression,Enric,Vicens,8621142900,Enric Vicens
256,Four hygienic-dietary recommendations as add-on treatment in depression,Miguel,Roca,39162021100,Miguel Roca
257,[Effect of Baduanjin-based exercise intervention on related parameters in type 2 diabetes patients]八段锦运动干预对2型糖尿病患者相关指标的影响,Yuxiang,Guan,80,Yuxiang Guan
257,[Effect of Baduanjin-based exercise intervention on related parameters in type 2 diabetes patients]八段锦运动干预对2型糖尿病患者相关指标的影响,Shanshan,Wang,81,Shanshan Wang
257,[Effect of Baduanjin-based exercise intervention on related parameters in type 2 diabetes patients]八段锦运动干预对2型糖尿病患者相关指标的影响,Mengnan,Ma,82,Mengnan Ma
258,DEMO-II Trial. Aerobic Exercise versus Stretching Exercise in Patients with Major Depression—A Randomised Clinical Trial,Jesper,Krogh,15069543200,Jesper Krogh
258,DEMO-II Trial. Aerobic Exercise versus Stretching Exercise in Patients with Major Depression—A Randomised Clinical Trial,Poul,Videbech,7004524964,Poul Videbech
258,DEMO-II Trial. Aerobic Exercise versus Stretching Exercise in Patients with Major Depression—A Randomised Clinical Trial,Carsten,Thomsen,7202803751,Carsten Thomsen
258,DEMO-II Trial. Aerobic Exercise versus Stretching Exercise in Patients with Major Depression—A Randomised Clinical Trial,Christian,Gluud,7004884514,Christian Gluud
258,DEMO-II Trial. Aerobic Exercise versus Stretching Exercise in Patients with Major Depression—A Randomised Clinical Trial,Merete,Nordentoft,7006191523,Merete Nordentoft
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,Maria A.I.,Åberg,7006094707,Maria A.I. Åberg
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,Margda,Waern,6701797460,Margda Waern
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,Jenny,Nyberg,36855253700,Jenny Nyberg
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,Nancy L.,Pedersen,7202300001,Nancy L. Pedersen
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,Ylva,Bergh,55446123600,Ylva Bergh
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,N. David,Åberg,6603709587,N. David Åberg
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,Michael,Nilsson,7202588888,Michael Nilsson
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,H. Georg,Kuhn,14028808100,H. Georg Kuhn
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,Kjell,Torén,7005580068,Kjell Torén
260,Exercise improves physical capacity in obese patients with schizophrenia: Pilot study,Martin T.,Strassnig T.,6508161184,Martin T. Strassnig T.
260,Exercise improves physical capacity in obese patients with schizophrenia: Pilot study,John W.,Newcomer,7006511474,John W. Newcomer
260,Exercise improves physical capacity in obese patients with schizophrenia: Pilot study,Phillip D.,Harvey,7401432064,Phillip D. Harvey
261,Assessing the effect of high-repetitive single limb exercises (HRSLE) on exercise capacity and quality of life in patients with chronic obstructive pulmonary disease (COPD): study protocol for randomized controlled trial,Andre,Nyberg,55359985800,Andre Nyberg
261,Assessing the effect of high-repetitive single limb exercises (HRSLE) on exercise capacity and quality of life in patients with chronic obstructive pulmonary disease (COPD): study protocol for randomized controlled trial,Britta,Lindström ,7103064700,Britta Lindström 
261,Assessing the effect of high-repetitive single limb exercises (HRSLE) on exercise capacity and quality of life in patients with chronic obstructive pulmonary disease (COPD): study protocol for randomized controlled trial,Karin,Wadell,6508105060,Karin Wadell
262,A Chinese Chan-based mind–body intervention for patients with depression,Agnes S.,Chan,7403167842,Agnes S. Chan
262,A Chinese Chan-based mind–body intervention for patients with depression,Queenie Y.,Wong,55218294300,Queenie Y. Wong
262,A Chinese Chan-based mind–body intervention for patients with depression,Sophia L.,Sze,7005368099,Sophia L. Sze
262,A Chinese Chan-based mind–body intervention for patients with depression,Patrick P.K.,Kwong,55217337200,Patrick P.K. Kwong
262,A Chinese Chan-based mind–body intervention for patients with depression,Yvonne M.Y.,Han,23469018100,Yvonne M.Y. Han
262,A Chinese Chan-based mind–body intervention for patients with depression,Mei Chun,Cheung,7201897484,Mei Chun Cheung
263,Effects of a laughter and exercise program on physiological and psychological health among community-dwelling elderly in Japan: Randomized controlled trial,Mayumi,Hirosaki,11940501800,Mayumi Hirosaki
263,Effects of a laughter and exercise program on physiological and psychological health among community-dwelling elderly in Japan: Randomized controlled trial,Tetsuya,Ohira,35230635600,Tetsuya Ohira
263,Effects of a laughter and exercise program on physiological and psychological health among community-dwelling elderly in Japan: Randomized controlled trial,Mitsugu,Kajiura,24070918200,Mitsugu Kajiura
263,Effects of a laughter and exercise program on physiological and psychological health among community-dwelling elderly in Japan: Randomized controlled trial,Masahiko,Kiyama,35314309000,Masahiko Kiyama
263,Effects of a laughter and exercise program on physiological and psychological health among community-dwelling elderly in Japan: Randomized controlled trial,Akihiko,Kitamura,35314289200,Akihiko Kitamura
263,Effects of a laughter and exercise program on physiological and psychological health among community-dwelling elderly in Japan: Randomized controlled trial,Shinichi,Sato,55725607200,Shinichi Sato
263,Effects of a laughter and exercise program on physiological and psychological health among community-dwelling elderly in Japan: Randomized controlled trial,Hiroyasu,Iso,35227393400,Hiroyasu Iso
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",H.,Lavretsky,7004037083,H. Lavretsky
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",E. S.,Epel,35416705700,E. S. Epel
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",P.,Siddarth,6602981040,P. Siddarth
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",N.,Nazarian,55067327000,N. Nazarian
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",N. St,Cyr,53363371800,N. St Cyr
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",D. S.,Khalsa,8774126500,D. S. Khalsa
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",J.,Lin,7501725008,J. Lin
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",E.,Blackburn,7103349740,E. Blackburn
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",M. R.,Irwin,7202411924,M. R. Irwin
